appid,genres
1027820,"Action, Adventure, Indie, Massively Multiplayer, Simulation"
620210,"Adventure, Casual, Indie"
253470,
1899060,"Adventure, Casual, Indie, RPG"
340470,
1666250,"Indie, RPG, Strategy"
2248430,"Adventure, Indie, RPG"
1222340,"Action, Adventure, Indie"
856980,
1464670,
2667410,"Action, Adventure, Casual, Indie, RPG, Strategy"
756500,"Adventure, Casual"
343020,
605210,"Action, Adventure, Indie"
512770,"Action, Indie"
300340,
494360,"Adventure, Indie"
1808780,Casual
555880,"Action, Indie, RPG, Strategy"
1585440,"Action, Adventure"
2459750,RPG
517350,
2422080,"Action, Adventure, Indie, RPG, Strategy"
507030,
428220,"Action, Adventure, Casual, Indie"
569770,"Indie, Early Access"
398100,"Casual, Indie"
466110,"Action, Casual, Indie"
321410,"Simulation, Strategy"
2918550,"Adventure, Casual, RPG, Simulation, Strategy"
435460,
434390,"Action, Adventure, Indie"
285520,"Action, Racing"
581200,"Indie, Racing"
545670,
2892840,Casual
1078280,"Indie, RPG"
102810,"Action, Adventure, Indie"
18420,
285960,"Action, Casual, Indie"
534320,"Action, Casual, Indie"
1279240,"Action, Adventure, Indie, Simulation"
517660,
1397070,"Indie, RPG"
411480,
809020,"Action, Indie"
1548820,
1092040,"Action, Indie"
384990,
1082180,"Action, Racing, RPG, Simulation, Sports"
1546360,Casual
392070,"Indie, Sports"
391600,"Action, Adventure, Indie"
520720,"Adventure, Casual, Indie, Free To Play"
415910,"Casual, Indie, Strategy"
606950,Strategy
1229460,"Indie, Strategy"
1141120,"Adventure, Indie"
1481400,"Adventure, Casual, Indie, Free To Play"
404480,
1824960,"Action, Adventure"
2608620,
427570,"Indie, Strategy"
220780,Indie
348450,"Action, Adventure, Indie"
1063580,"Adventure, Indie, Strategy"
1671740,"Action, Adventure, Casual, Indie"
325470,"Strategy, Early Access"
642560,"Casual, Indie, Strategy"
677810,"Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG, Strategy"
672730,"Casual, Indie, Free To Play"
1289990,Simulation
699360,
523870,"Action, Casual, Indie, Racing"
2774830,"Casual, Indie, RPG, Simulation, Strategy"
754500,"Indie, Simulation, Strategy, Early Access"
679520,Adventure
246920,"Action, Indie"
721940,
1895130,"Action, Adventure, Massively Multiplayer, RPG"
1850960,"Casual, Indie, Strategy"
402340,
1445790,"Action, Casual, Indie, Racing"
63800,
370490,
1265800,"Action, Adventure"
764570,
356530,"Adventure, Indie"
769970,"Adventure, Indie, Free To Play"
21680,Action
2141770,Strategy
2125160,"Casual, Indie, RPG, Simulation, Strategy"
1488430,"Action, Casual, Indie"
453960,"RPG, Simulation, Strategy"
836770,Adventure
2395630,
917150,"RPG, Simulation, Strategy"
789830,"Adventure, Casual"
336380,"Adventure, Casual, Indie"
654880,"Casual, Indie, Simulation"
378480,
848030,"Casual, Indie, RPG, Strategy"
445840,
1477770,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
503650,"Adventure, Indie"
518120,
899390,"Action, Indie, Racing, Sports"
753590,"Action, Indie"
382090,"Action, Adventure, Indie"
359260,"Adventure, Casual, Indie"
251830,"Action, Adventure, Indie"
292400,"Adventure, Indie, RPG"
346080,
485820,
2400770,"Simulation, Strategy"
440090,
291290,
458480,"Adventure, Casual"
985950,"Action, Adventure, Indie, RPG"
444520,
1144110,"Adventure, Free To Play, Indie, RPG, Simulation"
772470,
291690,"Adventure, Indie"
1562040,
283980,"Adventure, Casual"
375430,
1462650,"Adventure, Indie, RPG"
2238040,"Adventure, Casual, Indie, RPG"
663380,
1214650,"Action, Adventure"
396030,"Indie, Racing, Strategy, Free To Play"
1477060,
1117670,"Action, Indie"
307210,"Action, Indie, RPG"
1383960,"Action, Casual, Racing"
19200,
451350,Casual
1897650,"Adventure, Indie, RPG, Strategy"
1933970,"Casual, Indie, Simulation, Strategy"
301650,"Action, Strategy"
324740,"Action, Adventure, Indie"
709410,"Adventure, Casual, Indie, RPG, Strategy"
468800,"Action, Indie"
21760,Strategy
417890,
1617220,"Action, Adventure, RPG"
563810,"Adventure, Indie"
562050,"Casual, Indie"
1624380,
694370,"Adventure, Indie"
545860,
1187130,"Indie, RPG"
1135910,"Action, Adventure, Simulation, Sports, Strategy"
1466690,Simulation
963330,"Casual, Indie"
1853830,
1068640,
507270,
303850,
291270,"Action, Casual, Indie"
342360,"Adventure, Casual, Indie, Simulation"
2280000,"Adventure, Free To Play, Education, Software Training, Game Development"
1285670,"Action, Indie"
1005220,"Casual, Free To Play"
521920,"Action, Casual, Indie"
366780,"Adventure, Indie"
286280,"Simulation, Strategy"
331220,"Action, Indie"
1303950,"Action, Adventure, Indie"
1373880,"Adventure, Indie, Strategy"
684050,
317610,"Action, Indie, Strategy"
1036440,"Indie, Simulation, Strategy"
416020,"Action, Indie, Simulation, Early Access"
1163870,"Action, Indie"
570550,
517360,"Adventure, Casual"
1558930,"Adventure, Casual"
2016370,
553780,"Action, Casual, Indie"
1476340,"Casual, Indie"
1861490,"Adventure, Casual, Indie"
1808680,"Adventure, Indie, RPG"
742480,"Adventure, Casual, Indie"
568500,"Casual, Indie"
636960,"Action, Adventure, Indie, RPG"
3089150,"Casual, Indie, Simulation, Free To Play"
581100,"Action, Adventure, Indie"
490040,
2521630,"Indie, Simulation, Strategy, Early Access"
2337460,"Casual, Indie, Simulation, Sports"
246940,"Indie, Strategy"
2950340,"Action, Adventure, Casual"
1510580,"Indie, Simulation"
2598020,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG"
556060,Adventure
2050590,"Casual, Indie, Simulation, Strategy"
332650,
459350,
573740,
903630,"Adventure, Casual, Indie"
1908250,"Adventure, Casual, Indie, RPG"
312230,"Action, Adventure, Indie"
835650,"Indie, Simulation, Strategy"
6210,Strategy
610310,
634200,
2357000,"Action, Adventure, Casual, Indie, Simulation, Early Access"
210170,"Action, Indie, Strategy"
2417850,"Casual, Indie"
733340,Adventure
700920,"Casual, Indie"
423220,"Casual, Indie"
1591520,Action
98900,"Action, Casual, Indie, Strategy"
1293910,"Adventure, Casual, Indie"
58400,
2353450,"Action, Adventure, Casual, Free To Play, Massively Multiplayer, RPG, Strategy"
361400,
330470,
1422540,"Indie, RPG"
615970,"Adventure, Indie, Strategy"
1091980,RPG
566090,
342080,"Action, Indie"
836760,"Adventure, RPG, Strategy"
424760,
410120,Adventure
751060,"Action, Adventure"
438940,Adventure
339700,
622920,
618270,
596590,"Casual, Indie"
488690,"Racing, Simulation, Sports"
1890120,Casual
759530,
1050370,"Action, Adventure, Indie"
399530,
354040,
425160,
356070,"Action, Indie"
354310,"Casual, Strategy"
492660,
626600,"RPG, Strategy"
417750,"Action, Adventure, Indie"
360450,"Action, Indie, Simulation"
1432220,Action
1221250,"Adventure, Indie"
2851770,Adventure
587420,"Action, Adventure, Casual, Indie, Racing"
2973660,"Casual, Indie, Simulation, Free To Play"
604040,"Indie, Strategy"
1284390,
1074620,"Action, Indie, RPG"
1550710,"Action, Early Access"
1091650,"Animation & Modeling, Design & Illustration, Utilities, Early Access"
18300,
436270,Strategy
2891120,"Casual, Indie, Simulation, Strategy"
1875750,
562570,"Casual, Indie"
922050,"Action, Adventure, Indie"
305780,"Adventure, Indie"
2321460,"Adventure, Casual, Indie, Simulation, Free To Play"
306550,
1361230,"Adventure, Indie"
2803810,"Casual, Indie, RPG"
31880,Adventure
760460,"Casual, Indie"
426190,
221180,"Indie, Strategy"
555710,"Action, Adventure, Indie"
517210,"Action, Indie"
2534120,
1021950,"Adventure, Free To Play, Indie"
334030,
265470,"Action, Adventure, Indie, RPG"
1129310,"Action, Indie, Simulation"
2430730,"Indie, Simulation"
446040,Action
1788940,Casual
610610,"Casual, Indie"
560820,"Adventure, Casual"
315840,"Action, Indie, RPG, Early Access"
497580,"Adventure, Casual"
560720,"Adventure, Casual"
277650,"Action, Adventure, Indie, RPG"
508230,"Indie, Simulation"
455970,
500150,"Adventure, Casual, Free To Play"
203810,"Adventure, Casual, Indie"
1032590,"Action, Adventure, Indie, RPG"
1910860,"Action, Adventure, Indie, RPG, Simulation"
357830,
2076140,"Adventure, Casual, Indie"
234920,"Adventure, Casual, Indie, Simulation"
457810,"Action, Adventure, Indie, Racing, Simulation, Sports"
1083790,"Indie, RPG"
516840,"Adventure, Indie"
815450,
262240,"Action, Indie"
871570,"Adventure, Casual, Indie"
523900,"Adventure, Casual, Indie, RPG"
3061910,"Action, Adventure"
1217410,
1020590,"Adventure, Indie"
753230,"Adventure, Indie"
314010,"Action, Casual, Indie, Strategy, Free To Play"
1388320,"Indie, Simulation"
2137700,Indie
547310,
322080,
623160,Casual
8240,
443880,"Adventure, Indie, RPG"
2118540,"Adventure, Casual, Indie"
1161830,"Adventure, Indie, RPG, Strategy, Early Access"
485860,
2420350,Adventure
363940,"Action, Indie"
746710,Indie
1039880,"Action, RPG"
1368340,"Adventure, Indie, Free To Play"
639470,"Action, Adventure, Indie, RPG"
3070520,"Action, Adventure, Indie"
3012420,
455200,
500220,"Casual, Strategy"
996380,"Indie, Simulation, Strategy"
499460,"Action, Adventure, Casual, Indie"
371500,
412380,Action
37100,
1759350,"Action, Adventure, Indie, Simulation"
2003050,"Action, Adventure, Indie, RPG"
525150,"Action, Indie, Strategy"
557770,"Nudity, Violent, Gore, Adventure, Casual, Simulation"
1919040,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access"
816590,
449510,"Adventure, Indie"
290710,
1132730,"Action, Adventure, Indie, RPG, Strategy"
1924780,"Action, Adventure, Indie, RPG"
431450,"Action, Indie"
1899400,Casual
941410,
521100,"Action, Adventure, Indie"
1156730,"Indie, RPG"
446380,
252830,
583850,Design & Illustration
1116540,"Action, Indie, Early Access"
762520,"Adventure, Casual"
3510,
814030,"Adventure, Casual"
1708150,"Indie, RPG, Early Access"
942580,
1935470,"Adventure, Indie, RPG"
1026160,Adventure
70420,"Action, RPG, Indie"
1334010,"Action, Adventure, Casual, Indie, Strategy"
619880,"Action, Indie"
269390,
1195230,"Adventure, Casual"
3090980,"Simulation, Strategy, Free To Play"
350110,"Simulation, Strategy"
429430,
1698480,Casual
390920,
557630,"Adventure, Indie, RPG"
1707710,"Action, Adventure, Indie"
316030,"Action, Adventure"
473450,
1393370,"Action, Simulation, Strategy"
941460,"Action, Indie, RPG, Early Access"
371300,
351400,
1342890,"Adventure, Casual, Indie, RPG, Simulation"
2278790,"Action, Adventure"
1974220,"Action, Adventure, Casual, Indie, RPG, Simulation"
867050,"Adventure, Casual"
1789650,"Adventure, Casual, Indie"
448050,"Action, Casual"
237970,"Adventure, Indie"
489160,"Action, Indie"
102200,
2246110,"Indie, Simulation"
849320,"Casual, Indie"
367240,
312430,"Simulation, Strategy"
1516080,"Adventure, RPG"
423870,
294670,"Adventure, Casual"
500340,
410130,Adventure
574260,"Adventure, Casual"
2061230,Action
2459870,Casual
1967260,"Action, Adventure, Casual"
1542110,"Action, Adventure, Indie"
290990,"Casual, Indie, Simulation"
2098350,"Adventure, Casual, Indie, Free To Play"
2905090,Action
678030,"Action, Racing"
777880,"Action, Indie, Strategy"
335070,"Action, Casual, Indie, Racing, Simulation, Sports"
1919140,"Adventure, Casual, Indie"
104020,
360600,"Action, Indie"
399040,"Casual, Indie"
1214670,"Action, Indie"
868020,Adventure
671170,
630360,"Indie, Simulation, Strategy"
294190,
2438160,"Action, Strategy, Free To Play"
332400,"Action, Adventure, Casual, Indie, RPG, Strategy"
758500,Casual
2529170,"Casual, Indie, RPG, Simulation, Early Access"
1644500,"Indie, Simulation, Strategy"
2476100,"Adventure, Indie"
2022670,Action
2761970,"Action, Adventure, Indie, Free To Play"
446590,
485370,"Action, Casual, Indie"
362290,
2958970,Action
512080,
509210,
1025410,"Action, Adventure, Indie"
423890,"Indie, RPG, Simulation, Strategy, Free To Play, Early Access"
444880,
1201630,"Action, Indie"
1306970,"Action, Indie"
1483100,"Action, Adventure, Indie"
236530,
584640,"Action, Adventure, Casual, Indie, Racing"
1148480,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Early Access"
2897700,"Action, Adventure"
2216830,"Casual, Indie, Strategy"
2552440,"Action, Adventure, RPG"
753360,
1378890,"Casual, Indie, Simulation, Strategy"
311140,Action
567370,
490870,"Action, Indie"
582350,"Action, Casual, Indie"
235620,"Casual, Indie, Strategy"
1058350,
592480,"Action, Adventure, Indie"
914700,
292330,"Indie, Simulation, Strategy"
744050,Action
564980,"Action, Adventure, Simulation"
536780,"Adventure, Casual"
227800,"Action, Indie"
528160,Action
1542390,"Adventure, Indie"
437180,"Action, Indie"
450170,
465020,"Action, Indie, RPG"
345700,"Adventure, Casual, Indie"
654470,"Action, Indie, Strategy"
1124830,
2917140,
865880,"Adventure, Indie, RPG, Free To Play"
1600910,Strategy
222180,"Action, Indie"
1316910,Action
576020,
500670,"Action, Indie"
270770,
1285060,"Indie, RPG, Simulation, Strategy, Early Access"
960190,"Action, Adventure, Indie"
572480,
1271400,"Adventure, Indie"
1603720,"Adventure, Indie"
1227400,"Adventure, Indie"
549170,"Action, Strategy"
1055850,"Adventure, Indie"
908050,"Action, Adventure, Casual, Indie, Racing"
275510,Strategy
456210,"Adventure, Indie, RPG, Strategy"
1965800,"Indie, Strategy"
559960,
595730,"Adventure, Casual, Indie"
2366980,"Adventure, Casual, Indie"
1218280,"Action, Casual, Indie, Simulation"
2010370,"Casual, Strategy"
985400,"Adventure, Indie, RPG"
314210,
244890,"Action, Indie"
209230,"Adventure, Casual"
470140,"Casual, Indie"
1401560,"Indie, RPG, Strategy"
260710,Adventure
2580130,
640120,"Action, Adventure, Indie"
1387480,"Casual, Free To Play, Indie, Simulation"
1615060,"Casual, Indie"
1218010,
1071940,"Indie, RPG, Simulation"
554660,"Casual, Indie, Strategy"
341510,
503950,
263380,"Adventure, Indie, RPG"
451990,
567670,"Action, Indie"
229580,"Adventure, Indie"
598940,
617820,
684530,"Action, Casual, Indie"
430070,"Adventure, Indie"
1022480,"Action, Adventure"
307940,"Action, Adventure, Indie"
1155880,"Indie, Simulation, Strategy"
1812180,"Adventure, Casual, Indie"
631980,"Action, Adventure, Indie, RPG"
990030,"Casual, Indie, Simulation, Sports"
811360,"Adventure, Casual, Indie"
889770,
1037130,"Action, Indie"
617700,"Casual, Indie, Simulation, Strategy"
1490610,"Action, Indie"
804490,"Action, Indie, Simulation, Sports"
1318970,RPG
211440,
63110,
2270600,
2976400,"Adventure, Indie, Simulation"
2677750,Utilities
346850,"Action, Adventure, Strategy, Free To Play"
443910,Simulation
475100,
1351500,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
522040,"Action, Indie, RPG"
451660,"Action, Racing, Simulation"
561340,
563260,Action
1775550,"Simulation, Strategy"
1098270,"Adventure, Indie"
593880,
256010,"Indie, RPG, Strategy"
627820,"Casual, Indie"
1983220,"Adventure, Indie"
1166580,
1403440,RPG
570910,
1859270,"Action, Casual, Indie, Massively Multiplayer, Racing, Sports"
1233950,"Adventure, Casual, Indie, RPG"
588160,"Simulation, Strategy"
2149120,"Adventure, Simulation"
827900,
1175880,"Action, Simulation, Strategy"
416130,
302470,"RPG, Strategy"
425820,
563520,"Casual, Simulation"
2693940,"Casual, RPG, Strategy"
837510,"Action, Casual, Design & Illustration, Education, Utilities, Web Publishing, Game Development"
15080,"Action, Adventure"
509920,"Adventure, Indie"
2627780,"Casual, Simulation"
513840,"Action, Indie"
849620,
600210,
2424110,"Action, Casual, Simulation"
527150,"Action, Indie"
2638180,"Casual, Indie"
850050,
458170,
71420,"Casual, Racing, Simulation, Sports"
576110,
318530,"Action, Adventure, Indie"
1849000,
1309950,"Action, Indie, Strategy"
291960,"Action, Adventure, RPG, Strategy"
655780,"Action, Adventure, Indie, RPG"
463830,"Action, Adventure, Indie"
355020,"Action, Adventure, Casual, Strategy"
1391220,
511390,
569530,
658530,"Adventure, Casual"
327510,
463030,"Adventure, Casual"
521980,"Action, Adventure, Indie"
682450,"Action, Indie"
296550,"Adventure, Indie"
40720,"Adventure, Casual, Indie"
1297490,Action
626170,
366270,Action
346340,
1204410,Indie
610840,"Action, Indie"
597090,Indie
355010,"Indie, Racing, Sports"
488220,
794580,Action
413580,"Action, Indie"
406130,
608630,
1365720,Adventure
317320,"Adventure, Indie"
2213120,"Adventure, Casual, Simulation"
486020,
454220,"Adventure, Indie, Simulation"
462680,
298850,"Adventure, Casual, Indie, RPG"
369390,"Simulation, Strategy"
1078320,"Indie, RPG"
604010,"Casual, Indie, Simulation"
246070,"Adventure, Casual, Indie"
575670,"Indie, RPG, Strategy"
2694420,Action
538920,"Action, Casual, Indie, Strategy"
2262770,"Action, Adventure, Casual, Indie"
586790,"Action, Strategy"
1531490,"Adventure, Indie"
570890,"Action, Adventure, Indie"
260270,
492630,"Adventure, Indie"
1685750,Action
643820,
301360,
788050,"Adventure, Casual, Indie, RPG"
2143030,"Action, Adventure, Indie, RPG, Strategy, Free To Play, Early Access"
482330,"Action, Indie"
441670,
2573260,
412490,"Indie, Strategy"
1168880,"Indie, Simulation"
2850100,"Indie, RPG, Strategy"
1745980,"Casual, Indie, RPG, Simulation, Strategy"
2096310,
464780,"Adventure, Free To Play"
1395560,"Action, Indie"
346970,
525240,"Action, Adventure, RPG"
592120,
581230,"Action, Indie"
386690,"Indie, Simulation, Strategy"
2828500,"Free To Play, Utilities"
2637070,Action
1303660,"Action, Casual, Indie"
1357840,
1077450,"Action, Adventure, Indie, RPG"
494290,
521540,"Adventure, Casual, Indie"
312510,
369080,
486430,
545030,"Casual, Indie, Simulation"
1087940,"Adventure, Casual, Indie"
879000,"Action, Simulation"
529480,
1039830,
1068150,
2324650,"Casual, Free To Play, Indie, Simulation"
1567080,
572010,"Action, Adventure, Indie"
2840210,"Action, Adventure, Indie, Early Access"
2653790,"Adventure, Indie, Simulation"
308330,Adventure
302260,
366040,
1229580,"Action, Adventure, Indie"
202570,
305800,
247140,"Action, Casual, Indie"
333510,
703940,Sports
499620,"Action, Adventure, Casual, Simulation"
449640,"Action, Adventure"
27330,Action
979330,
247240,"Action, Adventure, Indie"
300760,
350550,"Adventure, Casual, Indie, Simulation"
328780,
1490060,"Action, Adventure, Indie, RPG"
896950,Action
1004270,"Adventure, Casual, Indie, RPG, Simulation"
259570,
1054710,"Action, Adventure, Indie"
586450,"Action, Adventure, Indie"
573490,
576960,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
1848590,"Indie, RPG, Simulation"
2264020,"Action, Adventure"
920320,"Indie, RPG"
27920,"Action, Indie"
2228280,"Indie, Simulation, Strategy, Early Access"
