appid,genres
1415220,"Action, Indie, RPG, Simulation"
425040,nan
461340,"Adventure, Casual, Indie, RPG, Strategy"
1156590,"Adventure, Casual, Indie, Simulation"
773430,nan
1066130,"Casual, Indie, Simulation, Sports"
423720,nan
427660,"Adventure, Indie"
1919740,"Adventure, Casual, Indie"
695720,"Adventure, Casual, Free-to-Play"
839420,"Action, Adventure, Indie, Strategy"
1383550,nan
2454570,nan
2890830,"Early Access, Indie, Simulation"
1639610,Casual
1116780,"Action, Adventure, Indie"
491130,"Action, Adventure, Indie"
3188340,"Adventure, Racing, Simulation"
336010,"Racing, Simulation, Sports"
593070,nan
1407210,nan
243060,Action
389010,nan
256390,"Racing, Simulation, Sports"
397760,nan
463480,nan
858260,"Action, Adventure, Indie"
2532430,"Action, Adventure, Indie"
656210,nan
1727520,"Casual, Indie, Strategy"
2242760,"Action, Early Access, Indie"
637920,"Casual, Indie, Simulation, Strategy"
1300430,"Action, Adventure, Casual, Indie, RPG"
1477790,"Adventure, Casual, Indie"
453690,"Indie, RPG, Strategy"
35600,nan
1208590,"Action, Adventure, Indie"
562210,nan
481600,"Adventure, Casual, Indie, RPG"
305980,Action
463870,nan
302320,"Simulation, Strategy"
2108290,nan
1837690,"Action, Adventure, Early Access, Indie, RPG"
771420,"Action, Adventure, Indie"
2689470,"Action, Indie"
1110640,nan
1661270,"Indie, Simulation"
2084930,Casual
663240,"Adventure, Casual, Indie"
3061920,"Action, Adventure"
360510,"Action, Adventure, Indie, Simulation, Strategy"
632100,"Action, Adventure, Indie, RPG"
1279280,"Indie, RPG, Simulation"
496340,"Adventure, Indie, RPG"
881040,"Action, Casual, Indie"
1549550,"Adventure, Indie, RPG"
916100,"Action, Indie"
2797310,nan
1194680,"Action, Casual, Simulation"
455000,"Adventure, Casual, Indie, RPG"
411980,"Action, Adventure, Indie"
774541,nan
864060,"Action, Casual, Indie, Racing"
516450,nan
332530,"Action, Indie"
459540,"Indie, Simulation, Sports"
485760,"Casual, Free-to-Play, Indie, Strategy"
989550,Action
1440670,"Action, Early Access, Indie, Racing, Sports"
404920,"Simulation, Strategy"
2263920,"Casual, Sports"
2099110,"Action, Early Access"
1257810,"Indie, Strategy"
1167680,"Action, Indie"
470470,nan
2643310,nan
3147430,"Adventure, RPG, Strategy"
788770,"Action, Casual, Free-to-Play, Indie, Simulation"
501990,nan
2529610,nan
391240,nan
369640,nan
278590,"Casual, Indie, RPG"
632170,"Action, Indie"
334120,"Adventure, Indie"
1004370,"Adventure, Indie"
2807250,nan
1454000,"RPG, Strategy"
1381850,"Simulation, Strategy"
245130,nan
533660,"Action, Adventure, Casual, Indie"
1195270,nan
966320,Indie
1890950,"Action, Early Access, Indie"
1767310,"Adventure, Casual, RPG"
318260,nan
601790,"Action, Adventure, Indie, RPG"
444170,Indie
1418180,nan
2080640,"Adventure, Casual"
2919660,"Casual, Indie, Simulation, Strategy"
345710,nan
1778270,nan
499610,"Action, Casual, Simulation"
306480,"Casual, Indie, Simulation, Strategy"
1574270,"Indie, RPG, Simulation"
1517340,"Adventure, Indie"
699740,"Action, Adventure, Indie, MMO, Strategy"
586160,"Action, Indie"
556860,"Indie, Simulation, Strategy"
1383880,nan
1252680,"Action, Early Access, Indie, Strategy"
2317820,"Casual, RPG, Simulation, Strategy"
2650630,nan
543180,"Action, Indie"
593560,"Action, Adventure, Indie, RPG"
1012900,nan
512600,nan
976900,"Action, Adventure, Casual, Indie, Simulation"
456130,"Action, Indie"
448400,"Adventure, Casual, Indie"
438560,nan
516480,"Action, Adventure, Casual, Indie"
914290,"Action, Adventure, Casual"
1038620,"Adventure, Casual, Indie"
488890,"Action, Indie"
400380,nan
474980,"Casual, Indie, Simulation"
814530,"Indie, Strategy"
1383150,"Early Access, Simulation, Strategy"
2517810,"Adventure, Indie, RPG, Strategy"
680390,"Action, Indie"
1139310,"Action, Adventure, Casual, Indie"
2407310,nan
382130,Action
2552410,Adventure
2450110,nan
629090,"Action, Adventure, Indie"
943760,nan
2864890,"Indie, RPG, Simulation"
2356500,"Casual, Indie"
389900,"Action, Strategy"
46000,"Adventure, Indie"
1045180,"Action, Adventure, Indie, RPG"
1020210,nan
802240,nan
205080,"Action, Indie"
514650,"Casual, Indie"
624080,"Action, Adventure, Simulation"
396860,nan
817680,"Casual, Indie, Racing, Simulation"
2246850,"Casual, Indie, Simulation"
2163590,nan
1189730,"Casual, Indie, Simulation"
2264880,nan
335920,"Adventure, Indie"
1676870,"Adventure, Indie"
779330,"Indie, Simulation, Strategy"
634180,"Adventure, Casual, Indie"
456760,"Action, RPG"
349450,nan
564810,"Action, Adventure, Indie"
1719460,"Adventure, Casual, Indie"
556850,"Early Access, Utilities"
987410,Action
528430,nan
627910,"Action, Adventure"
2413190,"Casual, Early Access, Indie, Simulation"
851280,"Action, Adventure, Indie"
2693730,"Indie, RPG, Strategy"
341540,nan
508540,"Adventure, Free-to-Play, Indie, RPG"
539280,Casual
1444300,"Adventure, Casual, Indie"
1945260,"Adventure, Casual, Indie, Strategy"
2184350,"Adventure, Early Access, Indie, RPG, Strategy"
623170,"Casual, Indie, Strategy"
437030,"Adventure, Indie"
1934040,"Action, Adventure, Casual, Indie, Simulation"
2060000,Adventure
261720,"Adventure, Casual, Indie, RPG, Strategy"
1844060,"Action, Indie"
628570,"Casual, Indie"
627070,nan
1512480,"Action, Indie, RPG"
1465560,"Action, Indie, Sports"
1919550,"Casual, Indie"
2739980,nan
995430,Action
239700,Indie
705290,"Adventure, Casual, Indie"
2676840,"Adventure, Indie"
380140,"Adventure, Casual, Free-to-Play, Indie"
356390,"Adventure, Indie"
462000,nan
612510,nan
564720,nan
2223700,nan
1121720,"Adventure, Indie, RPG, Strategy"
513190,nan
110500,nan
1869980,"Adventure, Casual"
1250220,"Action, Adventure, Indie, Simulation"
1916270,nan
2800520,nan
754040,nan
1126750,nan
727070,nan
2523120,nan
1186270,nan
572230,nan
1516400,nan
2947970,nan
757210,"Simulation, Strategy"
2699690,nan
895110,nan
358760,nan
362930,Racing
1635550,nan
373990,nan
365440,nan
99400,nan
2224740,nan
535190,nan
818480,nan
335080,nan
2650590,nan
1592680,nan
361790,nan
1163040,"Casual, Strategy"
274450,nan
551450,nan
1702320,nan
629640,nan
2292650,"Action, Adventure, Casual, Indie"
1793840,nan
2331960,nan
603330,nan
395100,nan
527740,nan
2138510,nan
2803280,nan
590970,nan
503150,nan
1007800,nan
1404090,nan
454230,nan
1955340,nan
686760,nan
531740,nan
2094580,nan
295590,nan
454720,nan
515000,nan
428490,nan
641980,nan
384590,nan
364720,nan
666940,nan
543100,nan
686770,nan
2084820,nan
1291330,nan
1485070,nan
529500,nan
498000,nan
371310,nan
280540,nan
1969100,nan
2822370,nan
398140,nan
3009830,nan
1694960,nan
3011560,nan
717560,nan
2119110,nan
628800,nan
1330890,nan
511380,nan
1029650,nan
206040,nan
431910,nan
1735420,nan
538700,nan
1701800,nan
251650,nan
1889040,nan
447240,nan
422300,nan
1066260,nan
530520,nan
259410,nan
394380,nan
2624760,nan
1300620,nan
2833810,nan
799610,nan
716340,nan
557790,nan
437880,nan
349530,nan
740240,nan
497800,nan
702680,nan
397430,nan
556440,nan
533320,nan
860620,nan
567660,nan
1718870,nan
378030,nan
558490,nan
525460,nan
376450,nan
1714250,nan
375030,nan
1090670,nan
2249160,nan
1646350,nan
516560,nan
424010,nan
436060,nan
844860,nan
617690,nan
3001560,nan
852090,nan
261680,nan
373610,nan
2560670,nan
2560650,nan
2597590,nan
2245090,nan
2233600,nan
2245080,nan
328650,nan
2407350,nan
2298610,nan
2338000,nan
705160,nan
380580,nan
1374230,nan
1250060,nan
2711320,nan
210390,nan
1270010,nan
465360,nan
2826800,nan
2096510,nan
2719150,nan
877810,nan
2414750,nan
607680,nan
1912340,nan
229600,nan
1647940,nan
1524750,nan
1032670,nan
31240,nan
2989950,nan
547210,nan
2564660,nan
650110,nan
460210,nan
559280,nan
607400,nan
1399240,nan
1497640,nan
1537480,nan
988240,nan
2328540,nan
625120,nan
2863310,nan
765690,nan
602480,nan
1413020,nan
522020,nan
2710660,nan
762840,nan
325260,nan
375600,nan
746620,nan
891870,nan
892980,nan
616030,nan
1731240,nan
669500,nan
2512190,nan
597920,nan
340700,nan
573780,nan
1529110,nan
1380070,nan
576260,nan
519200,nan
595080,nan
1484900,nan
380220,nan
632070,nan
508520,nan
603880,nan
8260,nan
517190,nan
448750,nan
286540,nan
608540,nan
439530,nan
558850,nan
311800,nan
522220,nan
1239430,nan
419810,nan
1622350,nan
856880,nan
513810,nan
352050,nan
555650,nan
1972470,nan
385600,nan
890550,nan
563270,nan
360130,nan
520290,nan
1882500,nan
383240,nan
603080,nan
600290,nan
561740,nan
663130,nan
1750740,nan
2693460,nan
1779200,nan
616890,nan
2007930,nan
1546920,nan
441250,nan
1056610,nan
315930,nan
307620,nan
354970,nan
363950,nan
269630,nan
599600,nan
2176790,nan
2015080,nan
1336600,nan
2380410,nan
1509230,nan
1882580,nan
1736840,nan
345340,nan
612740,nan
1129190,nan
3282670,nan
621090,nan
591090,nan
384100,nan
1085260,nan
327650,nan
1736550,nan
1064070,nan
400580,nan
327980,nan
370440,nan
618070,nan
454770,nan
522990,"Casual, Indie"
551680,nan
559900,nan
1925970,"Indie, Simulation"
470060,nan
494810,"Adventure, Indie"
294530,"Adventure, Casual"
595120,"Action, Indie"
2021710,Simulation
2820590,nan
564160,"Action, Indie"
2633890,nan
666100,"Action, Simulation"
2316400,nan
2560640,nan
2597580,nan
566430,nan
2004490,nan
2091160,nan
2196240,nan
2515240,"Adventure, Indie"
405540,"Action, Indie"
542280,"Adventure, Casual, Indie"
384400,nan
564330,nan
638720,nan
1900340,"Adventure, Indie"
2485860,nan
1700130,"Casual, Indie, Simulation"
660330,nan
2700230,"Adventure, Casual, Indie, Strategy"
245730,"Action, Adventure, RPG"
924070,"Action, Adventure, Indie, RPG"
751500,"Indie, Simulation, Strategy"
336080,Strategy
510590,nan
397020,nan
1623420,"Action, Indie"
353220,nan
349760,"Action, Adventure, Casual, Indie, RPG, Simulation"
576800,nan
591750,"Adventure, Indie"
415980,nan
2487130,nan
1495000,nan
1453840,"Casual, Indie, MMO"
425600,nan
748480,nan
1014810,"Casual, Indie, Strategy"
1875310,"Indie, Simulation, Sports, Strategy"
246980,nan
3009510,"Action, Adventure, Free-to-Play, Simulation"
2193070,nan
2129670,nan
447960,nan
1186580,"Adventure, Casual"
760630,"Simulation, Sports"
534910,"Casual, Simulation, Sports"
31180,"Adventure, RPG"
477310,Indie
9040,nan
558790,"Adventure, Casual"
2287650,nan
2089500,"Indie, Strategy"
1191330,"Early Access, Indie, MMO, RPG"
2727440,nan
1453900,"Action, Adventure, RPG"
471570,nan
2998880,nan
1070320,nan
529630,"Adventure, Indie, Strategy"
1100970,nan
954080,"Adventure, Casual, Indie"
338820,"Free-to-Play, Indie, Strategy"
2744880,"Adventure, Casual, Indie"
665030,"Action, Adventure, Indie"
950370,nan
421890,"Action, Casual, Simulation"
1066180,"Action, Casual, Indie"
1157560,nan
1194840,"Action, Adventure, Casual, Free-to-Play, Indie, Simulation"
1061730,Action
785780,"Simulation, Strategy"
1106150,"Adventure, Casual, Indie"
1243530,"Action, Casual, Indie"
514780,nan
1417890,"Adventure, Casual, Indie"
525600,nan
370120,"Adventure, Indie, RPG, Strategy"
486890,nan
525450,"Action, Indie"
229100,nan
215450,nan
1594460,"Action, Indie"
333820,nan
1757490,nan
319470,nan
510730,nan
529920,nan
822830,"Action, Adventure, Indie, RPG"
2093010,"Action, Adventure, Indie"
2346580,"Adventure, Casual, Indie"
1074170,"Adventure, Indie"
1508750,RPG
1872680,"Action, Adventure, Indie"
585620,"Design & Illustration, Software & Tools, Utilities"
1125110,"Action, Adventure, Indie"
1347030,"Adventure, Indie"
2487490,Simulation
2005680,Action
622910,"Adventure, Indie, RPG"
380660,nan
365890,Strategy
1376760,"Adventure, Casual, Indie"
428860,"Adventure, Indie"
2466680,"Casual, Free-to-Play, Indie, RPG, Simulation"
2936260,nan
3062930,"Action, Adventure, Casual, Indie, Simulation"
2820600,"Casual, Indie, RPG, Simulation"
253350,nan
429200,nan
1064010,nan
2194810,"Action, Adventure, Indie"
1946550,"Action, Adventure, Indie, Simulation"
348460,nan
503240,nan
392620,nan
530010,nan
301380,"Adventure, Indie"
454580,"Action, Adventure, Casual, Indie, Simulation, Strategy"
448800,"Indie, Strategy"
648660,nan
1015940,"Adventure, Indie"
1234620,"Indie, Racing"
352210,"Casual, Indie"
1146170,"Adventure, Indie, RPG, Simulation, Strategy"
922700,"Adventure, Casual, Indie"
493060,nan
501940,"Action, Adventure, Indie"
370660,"Adventure, Casual, Indie, RPG"
1421700,"Adventure, RPG"
458540,"Casual, Indie"
1815230,"Action, Adventure, Indie, RPG"
2187230,"Action, Adventure, Indie, Racing"
501530,nan
773540,nan
610250,nan
2123140,"Adventure, Indie, RPG"
1058130,"Adventure, Indie, RPG, Strategy"
1130880,"Action, Adventure, Indie, Simulation"
468310,Action
1389360,"Indie, Strategy"
1716170,nan
495820,nan
526240,nan
1569590,nan
2550140,nan
2525230,nan
2721240,nan
2624740,nan
2666200,nan
2668170,nan
2487120,nan
2450120,nan
2293010,nan
2294540,nan
2298590,"Action, Adventure, Indie"
2265180,nan
2283460,nan
2194700,nan
286380,nan
2193650,nan
2331970,nan
2380450,nan
2732730,nan
314630,nan
3086600,nan
3103330,nan
3026460,nan
3044560,nan
3066910,nan
928520,nan
3125050,nan
3172860,nan
3238270,nan
619330,"Indie, Simulation"
2889280,nan
2889290,nan
2804310,nan
2834180,nan
2879480,nan
2994810,nan
2983270,nan
1968820,nan
1151680,"Action, Adventure, Casual, Indie"
749780,nan
2384620,"Indie, Simulation, Sports, Strategy"
1473050,"Adventure, Casual, Indie"
2132540,"Action, Indie"
1705520,"Adventure, Casual, Indie"
1943760,Action
1507780,"Simulation, Strategy"
503960,nan
533170,nan
535700,"Casual, Simulation, Sports, Strategy"
515200,"Action, Indie"
486630,"Action, Adventure, Indie"
2423470,"Action, Adventure"
412860,nan
1089790,"Casual, Indie, Simulation"
2934190,"Action, Adventure, Indie, RPG"
1603410,"Action, Adventure, Indie, Simulation"
1584800,"Action, Adventure, Casual, Indie"
733800,nan
328000,RPG
1748660,RPG
576280,nan
573260,nan
298380,nan
280500,nan
2976720,"Adventure, Casual, Indie, Simulation"
2366970,"Action, Indie, Strategy"
953370,"Adventure, Casual, Indie"
893050,"Casual, Indie, Strategy"
1779560,"Action, Indie"
951670,nan
3073370,nan
2304180,nan
565200,"Adventure, Casual, Indie"
461350,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
590510,"Indie, Simulation"
462590,"Action, Simulation, Sports"
2602760,nan
474240,Adventure
436490,nan
370670,"Adventure, Casual, Indie, RPG"
521510,"Action, Adventure, Casual, Indie"
355060,"Racing, Simulation, Sports"
489120,nan
537020,nan
421620,nan
1291370,"Action, Casual, Indie, Racing"
1597720,"Casual, Indie"
1408260,nan
1034850,"Indie, Simulation, Strategy"
1170340,nan
2551170,"Casual, Indie"
2497610,"Adventure, Indie"
2485180,"Casual, Indie"
2351080,nan
658140,nan
545570,"Action, Casual, Indie"
1742930,"Adventure, Indie"
1888300,nan
1960590,Action
604770,"Action, Indie, Strategy"
605800,"Action, Adventure, Indie"
581760,"Casual, Indie"
949200,"Adventure, Indie, RPG, Simulation"
935560,nan
628920,"Casual, Indie, Simulation"
775730,nan
341760,nan
11130,Adventure
321830,nan
371400,nan
563710,nan
510830,nan
525590,nan
577490,Strategy
505400,"Adventure, Casual, Indie, Strategy"
587710,nan
2004770,"Adventure, Casual, Indie, RPG"
395270,"Adventure, Indie"
245150,"Adventure, Casual, Indie"
368310,"Casual, Indie, Simulation"
450050,nan
736860,"Adventure, Casual, Indie"
368450,"Adventure, Indie"
1611460,nan
1600780,Adventure
636400,nan
473480,"Action, Adventure, Casual, Indie"
594160,"Action, Indie"
374990,nan
441050,"Casual, Indie, RPG"
518320,nan
1574250,"Action, Adventure, Indie, RPG"
1679870,"Adventure, Casual"
1357830,nan
1337590,nan
587310,nan
1844140,nan
519140,nan
96900,nan
1249780,nan
977570,nan
3107900,nan
490990,nan
524940,nan
2551690,nan
355080,nan
435970,nan
226120,nan
411970,nan
631540,nan
320090,nan
458500,nan
569380,nan
673850,nan
603220,nan
560180,nan
850980,nan
933770,nan
530720,nan
434310,nan
1936360,"Action, Early Access, Indie"
867140,nan
629030,nan
506590,nan
299800,nan
463120,nan
815150,nan
296930,"Action, Adventure, Indie, RPG"
283450,nan
704230,nan
390210,nan
611050,nan
567860,nan
384550,nan
510240,nan
555290,nan
467680,nan
393230,nan
412720,nan
1285160,nan
986280,nan
970400,nan
1315210,nan
1966070,nan
623670,nan
649790,nan
1508270,nan
576750,nan
1078420,nan
340330,nan
590720,nan
1717770,nan
403830,nan
1105110,nan
379520,nan
1671510,nan
441510,nan
556090,nan
553800,nan
496660,nan
1290220,nan
467930,nan
2213660,nan
1611290,nan
314330,nan
1911800,nan
508600,nan
455310,"Action, Adventure, Indie, Simulation"
473810,nan
544790,nan
765650,nan
723790,nan
655160,nan
888630,nan
532270,nan
1048660,nan
568180,nan
1103800,nan
452970,nan
386600,nan
484930,nan
506560,nan
15500,nan
704190,nan
2339930,nan
635900,nan
1903910,nan
370020,nan
355310,nan
2587890,nan
2005160,"Casual, Indie, Simulation, Strategy"
399660,nan
629860,"Action, Adventure"
1269020,"Action, Indie, Simulation, Strategy"
565380,nan
593530,Action
463860,"Action, Adventure, Indie, RPG, Simulation"
342100,nan
656060,nan
1234520,nan
588340,nan
369400,nan
280600,nan
976500,nan
485400,nan
2657030,nan
3079970,"Casual, Early Access, Indie, Simulation"
564150,nan
2450130,nan
295750,nan
1275890,nan
1369520,nan
8280,nan
1603420,nan
657690,nan
3213090,nan
498580,nan
682530,nan
431510,nan
786580,nan
722060,nan
622870,nan
2688570,nan
3068580,"Action, Adventure"
2561270,nan
2413050,nan
542570,nan
1956830,nan
545060,nan
809210,nan
767170,nan
459520,nan
448480,nan
504460,nan
787070,nan
1455120,nan
1521930,nan
595770,nan
327010,nan
755410,nan
563360,nan
1295790,nan
663690,nan
2780,nan
1153070,nan
391280,nan
471400,nan
2421800,nan
364790,nan
31190,nan
1897050,nan
746400,nan
588560,nan
2719060,nan
1704180,nan
438310,nan
453790,nan
2260530,nan
1167170,nan
2757350,nan
32680,nan
840710,nan
705090,nan
805360,nan
764010,nan
288830,nan
472420,nan
580820,nan
380080,nan
785660,nan
750420,nan
635310,nan
504410,nan
308270,nan
2751050,nan
341060,nan
1164690,nan
1514360,nan
1028130,nan
284200,nan
511230,nan
2209680,nan
2623050,nan
2074810,"Casual, Indie, Simulation, Strategy"
691730,nan
596000,nan
2720950,nan
575650,nan
1917550,nan
2316330,nan
513440,nan
520080,nan
613790,nan
467380,nan
247350,nan
889750,nan
857240,nan
353890,nan
545050,nan
8290,nan
1273480,nan
933140,nan
1097110,nan
1026070,nan
1267070,nan
1790490,nan
2020530,nan
2961310,nan
298340,nan
2732510,nan
444000,nan
952030,nan
3252740,nan
1853200,nan
2119670,nan
104600,nan
619480,nan
1804170,nan
1399170,nan
723270,nan
544580,nan
542660,nan
828910,nan
521000,nan
409920,nan
1257410,nan
490230,nan
2608040,nan
454430,nan
771690,nan
530350,nan
799120,nan
1685730,nan
2424440,nan
1514370,nan
520820,nan
612600,nan
2078350,nan
688540,nan
560000,nan
2888370,nan
1715280,nan
994020,nan
349270,nan
2386310,nan
746940,nan
1557040,nan
1719310,nan
2000570,nan
2061020,nan
7780,nan
1281420,nan
2531950,nan
854120,nan
814360,nan
874450,nan
1299480,nan
388680,nan
1490980,nan
580890,nan
1309820,nan
709440,nan
501310,nan
227720,nan
365900,nan
406860,nan
485620,nan
725330,nan
985760,nan
1846170,nan
2354520,nan
1429640,nan
620580,nan
773010,nan
1384770,nan
605100,nan
1952760,nan
440950,nan
675610,nan
2581750,nan
2331950,nan
418210,nan
427240,nan
1665210,nan
686440,nan
541670,nan
353630,nan
577320,nan
270030,nan
516790,nan
530130,nan
