friend_id,Abfragestatus,Daten vorhanden
76561198105448232,,
76561198106308445,,
76561198109792403,,
76561198109975434,,
76561198110706876,,
76561198111335662,,
76561198113190015,,
76561198116306173,,
76561198117225412,,
76561198120177419,,
76561198127684784,,
76561198133199201,,
76561198135072453,,
76561198135857521,,
76561198140708762,,
76561198141232191,,
76561198144552374,,
76561198146969136,,
76561198147194646,,
76561198150200557,,
76561198154340804,,
76561198161803118,,
76561198165715945,,
76561198171315161,,
76561198172188382,,
76561198172407062,,
76561198175796555,,
76561198179210977,,
76561198180340749,,
76561198181958298,,
76561198185223323,,
76561198189958394,,
76561198194939635,,
76561198197585106,,
76561198209236123,,
76561198210656819,,
76561198210951476,,
76561198214430023,,
76561198217326456,,
76561198240427348,,
76561198241777680,,
76561198248362834,,
76561198249691906,,
76561198254781426,,
76561198255190504,,
76561198256315756,,
76561198258378990,,
76561198262682456,,
76561198263433841,,
76561198264393130,,
76561198268312097,,
76561198275197134,,
76561198278896633,,
76561198283391297,,
76561198286432882,,
76561198287241340,,
76561198287251012,,
76561198292370136,,
76561198297337939,,
76561198300821592,,
76561198308457732,,
76561198310608102,,
76561198314398716,,
76561198320832426,,
76561198326908482,,
76561198334067316,,
76561198369554981,,
76561198378091786,,
76561198430872101,,
76561198441781812,,
76561198447383449,,
76561198861058316,,
76561198869478505,,
76561198891927943,,
76561198892086144,,
76561198963158774,,
76561199067419998,,
76561198036332206,,
76561198039241087,,
76561198040917783,,
76561198041017068,,
76561198055913755,,
76561198058509567,,
76561198082375602,,
76561198086537080,,
76561198122145118,,
76561198178619621,,
76561198178817003,,
76561198297419402,,
76561198332234703,,
76561198392083253,,
76561198875249699,,
76561199003512038,,
76561199407299434,,
76561199804215564,,
76561198011232733,,
76561198055153498,,
76561198072655014,,
76561198076230842,,
76561198082566500,,
76561198097941024,,
76561198106004001,,
76561198108030269,,
76561198108383305,,
76561198110123284,,
76561198117309329,,
76561198124571592,,
76561198133119918,,
76561198136350323,,
76561198139755010,,
76561198147962655,,
76561198150097414,,
76561198154132562,,
76561198159731239,,
76561198161791283,,
76561198162776863,,
76561198165291281,,
76561198165760352,,
76561198166387026,,
76561198168242216,,
76561198182097391,,
76561198183781438,,
76561198183869539,,
76561198186273002,,
76561198217217971,,
76561198220694680,,
76561198251782738,,
76561198257607221,,
76561198264336792,,
76561198273017818,,
76561198275137888,,
76561198278968789,,
76561198308719535,,
76561198309881983,,
76561198322330306,,
76561198322968913,,
76561198326384929,,
76561198335819521,,
76561198342057183,,
76561198344442537,,
76561198360426201,,
76561198367567348,,
76561198379224618,,
76561198380426137,,
76561198381246970,,
76561198395919641,,
76561198402382034,,
76561198419824289,,
76561198440515699,,
76561198446992190,,
76561198448027759,,
76561198448754563,,
76561198802216320,,
76561198802756491,,
76561198803689709,,
76561198809332756,,
76561198813225278,,
76561198816468545,,
76561198819838433,,
76561198829851633,,
76561198834729673,,
76561198842453801,,
76561198844101941,,
76561198850317044,,
76561198858373001,,
76561198859128839,,
76561198861147476,,
76561198862079378,,
76561198862632997,,
76561198862995048,,
76561198863186087,,
76561198864957585,,
76561198866867558,,
76561198872373341,,
76561198885129251,,
76561198914940701,,
76561198928006104,,
76561198932626155,,
76561198964340464,,
76561198970242153,,
76561198970758101,,
76561198973288934,,
76561198988450599,,
76561198995550000,,
76561199003086483,,
76561199005163291,,
76561199011182030,,
76561199016892515,,
76561199018180925,,
76561199021868707,,
76561199026228588,,
76561199027487299,,
76561199056648502,,
76561199063574524,,
76561199086149644,,
76561199090217740,,
76561199097744446,,
76561199104205365,,
76561199104316494,,
76561199107246606,,
76561199118805042,,
76561199133639918,,
76561199142563061,,
76561199150001866,,
76561199155852008,,
76561199193948148,,
76561199202818714,,
76561199207314596,,
76561199208828535,,
76561199218273420,,
76561199219906415,,
76561199220251753,,
76561199222704024,,
76561199237704316,,
76561199238605630,,
76561199241198156,,
76561199244174349,,
76561199250137301,,
76561199263412175,,
76561199267562550,,
76561199365840749,,
76561199554649166,,
76561199623540056,,
76561199650295746,,
76561199664463658,,
76561199674359362,,
76561199688108626,,
76561199698617317,,
76561199701399459,,
76561199742039089,,
76561199766160074,,
76561199794825605,,
76561198110451287,,
76561198111117246,,
76561198158486562,,
76561198181584729,,
76561198188057406,,
76561198211814876,,
76561198242449890,,
76561198315103096,,
76561198324443349,,
76561198348384936,,
76561198375705069,,
76561198376885480,,
76561198402604638,,
76561198425454167,,
76561198425574567,,
76561198425900151,,
76561198807987418,,
76561198819096207,,
76561198821365247,,
76561198821441060,,
76561198867282330,,
76561198867807293,,
76561198872127101,,
76561198125668896,,
76561198149153943,,
76561198196628462,,
76561198223722132,,
76561198273604819,,
76561198277066679,,
76561198284138756,,
76561198328229485,,
76561198358333063,,
76561198361388820,,
76561198371291773,,
76561198419627387,,
76561198825695379,,
76561198985339792,,
76561198994145862,,
76561199079790576,,
76561199405625079,,
76561197981809312,,
76561197999196665,,
76561197999307790,,
76561198001246797,,
76561198003668572,,
76561198005377538,,
76561198008249408,,
76561198009894026,,
76561198011861873,,
76561198016721986,,
76561198017209109,,
76561198023050641,,
76561198036294620,,
76561198036340175,,
76561198036703103,,
76561198037759720,,
76561198041243657,,
76561198042379127,,
76561198043819368,,
76561198048578502,,
76561198050385774,,
76561198050465623,,
76561198052593455,,
76561198052852653,,
76561198053906962,,
76561198054337934,,
76561198056442033,,
76561198056605723,,
76561198056746174,,
76561198057633716,,
76561198058626344,,
76561198062700114,,
76561198063168166,,
76561198064909359,,
76561198068166736,,
76561198069419868,,
76561198070994479,,
76561198072647201,,
76561198073661725,,
76561198074599472,,
76561198075337513,,
76561198075500798,,
76561198076043411,,
76561198076749128,,
76561198077304555,,
76561198078901379,,
76561198079176793,,
76561198082253212,,
76561198082266295,,
76561198083048150,,
76561198083660503,,
76561198087023643,,
76561198087250259,,
76561198088094804,,
76561198089269304,,
76561198090794923,,
76561198092129883,,
76561198092352112,,
76561198092462574,,
76561198092786150,,
76561198093405027,,
76561198093491885,,
76561198093576631,,
76561198093720126,,
76561198094285050,,
76561198095302509,,
76561198095711356,,
76561198095860348,,
76561198099969624,,
76561198100964538,,
76561198101988702,,
76561198102772321,,
76561198104210402,,
76561198104747112,,
76561198107780191,,
76561198108883394,,
76561198110234854,,
76561198112966070,,
76561198115531805,,
76561198116451843,,
76561198116615655,,
76561198119348693,,
76561198119555024,,
76561198120116968,,
76561198120221921,,
76561198121605609,,
76561198122370403,,
76561198122401891,,
76561198123531983,,
76561198123789469,,
76561198124673648,,
76561198125457524,,
76561198125550233,,
76561198127713761,,
76561198129092387,,
76561198129580000,,
76561198130278657,,
76561198131445204,,
76561198131502672,,
76561198131859385,,
76561198133610013,,
76561198135354441,,
76561198138672950,,
76561198139129139,,
76561198139203391,,
76561198139578729,,
76561198140019720,,
76561198140639377,,
76561198141488216,,
76561198141558958,,
76561198143818536,,
76561198146899977,,
76561198147208941,,
76561198149797264,,
76561198150090563,,
76561198150090921,,
76561198152194621,,
76561198152445011,,
76561198152501119,,
76561198152825613,,
76561198154857178,,
76561198154899682,,
76561198154916258,,
76561198156847878,,
76561198157368999,,
76561198166934441,,
76561198167963695,,
76561198168103991,,
76561198168776850,,
76561198171771142,,
76561198171789951,,
76561198171879235,,
76561198172775681,,
76561198174429031,,
76561198176431897,,
76561198177664202,,
76561198178025179,,
76561198178378705,,
76561198181467319,,
76561198182874195,,
76561198183341515,,
76561198184110990,,
76561198185323171,,
76561198188201189,,
76561198188463289,,
76561198193528178,,
76561198194489235,,
76561198195649387,,
76561198201657218,,
76561198204054643,,
76561198205193457,,
76561198207072591,,
76561198210163277,,
76561198211771317,,
76561198212715432,,
76561198216312809,,
76561198217830012,,
76561198218078895,,
76561198219473071,,
76561198220605517,,
76561198220875976,,
76561198221310460,,
76561198225734232,,
76561198236580954,,
76561198237251286,,
76561198237496018,,
76561198238246770,,
76561198239400886,,
76561198241402470,,
76561198241681910,,
76561198242991542,,
76561198244521860,,
76561198248731550,,
76561198249152168,,
76561198251293778,,
76561198252415726,,
76561198253672747,,
76561198253738664,,
76561198255566857,,
76561198256158907,,
76561198259054629,,
76561198259561519,,
76561198261309117,,
76561198261747276,,
76561198261800063,,
76561198262542347,,
76561198263099178,,
76561198263194359,,
76561198263683716,,
76561198264615759,,
76561198267116673,,
76561198269304729,,
76561198274162429,,
76561198275488393,,
76561198278773828,,
76561198279043649,,
76561198281386327,,
76561198282241682,,
76561198291113902,,
76561198291556690,,
76561198292189521,,
76561198292823044,,
76561198292992020,,
76561198295860538,,
76561198297153037,,
76561198301717557,,
76561198305650468,,
76561198307387699,,
76561198308371491,,
76561198311027638,,
76561198313467067,,
76561198313560366,,
76561198314998935,,
76561198316181903,,
76561198316439857,,
76561198317299484,,
76561198321349527,,
76561198323924580,,
76561198325142717,,
76561198327549418,,
76561198328251090,,
76561198329249524,,
76561198329457129,,
76561198329513435,,
76561198329909025,,
76561198332731248,,
76561198333214792,,
76561198333794842,,
76561198334311737,,
76561198334633905,,
76561198336563590,,
76561198337142642,,
76561198337737202,,
76561198338090539,,
76561198340038325,,
76561198341236265,,
76561198341781974,,
76561198342291895,,
76561198345887429,,
76561198346388385,,
76561198346419331,,
76561198350752702,,
76561198351589724,,
76561198353011043,,
76561198353260356,,
76561198354839262,,
76561198356441042,,
76561198356874589,,
76561198357065619,,
76561198357073864,,
76561198358346757,,
76561198361377197,,
76561198362408614,,
76561198363993746,,
76561198364533759,,
76561198365252955,,
76561198369709478,,
76561198370740288,,
76561198373472489,,
76561198373658329,,
76561198376060503,,
76561198380561586,,
76561198381002026,,
76561198384780004,,
76561198384962089,,
76561198391136352,,
76561198405897039,,
76561198410514380,,
76561198421323063,,
76561198423064199,,
76561198423376845,,
76561198423465114,,
76561198428526023,,
76561198449795698,,
76561198453500399,,
76561198462162116,,
76561198736465898,,
76561198798064901,,
76561198799904487,,
76561198807471080,,
76561198814752745,,
76561198817053337,,
76561198817773587,,
76561198825447973,,
76561198825512661,,
76561198833884777,,
76561198835224550,,
76561198835825326,,
76561198838672595,,
76561198848791087,,
76561198850373788,,
76561198851070136,,
76561198854499209,,
76561198855029244,,
76561198856571455,,
76561198856658519,,
76561198860340011,,
76561198861690228,,
76561198864011913,,
76561198866532215,,
76561198867556681,,
76561198871064982,,
76561198871360294,,
76561198889062673,,
76561198896074799,,
76561198919175715,,
76561198935110006,,
76561198937730630,,
76561198943164440,,
76561198960429608,,
76561198962855478,,
76561198964709213,,
76561198967796537,,
76561198986362319,,
76561198988382939,,
76561198992931804,,
76561198999210784,,
76561199003149818,,
76561199006143609,,
76561199021333842,,
76561199022745442,,
76561199032670260,,
76561199037202906,,
76561199040150468,,
76561199050170286,,
76561199057649909,,
76561199062831110,,
76561199079053487,,
76561199086396320,,
76561199086467671,,
76561199100074961,,
76561199103197916,,
76561199129653151,,
76561199135440155,,
76561199151758685,,
76561199209895142,,
76561199215215588,,
76561199216975370,,
76561199218998131,,
76561199244646853,,
76561199261989668,,
76561199292653317,,
76561199384443957,,
76561199401609198,,
76561199439783972,,
76561199553679055,,
76561199572679681,,
76561199578882166,,
76561199598490772,,
76561199806722411,,
76561197999625414,,
76561198028293705,,
76561198036602474,,
76561198037379892,,
76561198047777189,,
76561198056094399,,
76561198059691881,,
76561198071521007,,
76561198071688709,,
76561198080659584,,
76561198081569965,,
76561198084128149,,
76561198087249768,,
76561198104625455,,
76561198114958010,,
76561198115562382,,
76561198118799809,,
76561198119298239,,
76561198119787865,,
76561198121528057,,
76561198125318913,,
76561198126491618,,
76561198130607192,,
76561198131211560,,
76561198132041388,,
76561198144181670,,
76561198145289785,,
76561198149302649,,
76561198157318155,,
76561198160414037,,
76561198168829088,,
76561198170340681,,
76561198170902947,,
76561198171545793,,
76561198174748046,,
76561198181911935,,
76561198193493411,,
76561198196243611,,
76561198201879350,,
76561198210287764,,
76561198211701099,,
76561198214546429,,
76561198216466229,,
76561198219752384,,
76561198222325304,,
76561198223492100,,
76561198236395098,,
76561198239755092,,
76561198243314876,,
76561198252350872,,
76561198258344645,,
76561198259145631,,
76561198263524559,,
76561198267594031,,
76561198268526735,,
76561198272802918,,
76561198274330997,,
76561198276803044,,
76561198277706987,,
76561198279383422,,
76561198280946940,,
76561198290242018,,
76561198301688324,,
76561198304217534,,
76561198307649663,,
76561198312635513,,
76561198315222527,,
76561198318512136,,
76561198318700004,,
76561198320962182,,
76561198327935060,,
76561198328070574,,
76561198329348155,,
76561198331375083,,
76561198335602375,,
